chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1538215439,2018-09-29T10:03:59Z,N3DAB-1,N3DAB-1,64(21/19),0,!,N3DAB-1,I&,34.484167,-84.347667,,,,,,,>40 APRSmax,,,Bent Tree iGate
0,1538215450,2018-09-29T10:04:10Z,K4MFC-2,N3DAB-1,64(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215526,2018-09-29T10:05:26Z,K4MFC-2,N3DAB-1,65(21/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215527,2018-09-29T10:05:27Z,K4MFC-2,N3DAB-1,63(23/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215545,2018-09-29T10:05:45Z,KK4EHJ-12,KK4EHJ-12,76(13/20),0,`,KK4EHJ-12,/>,34.536546,-83.917709,0.0,189.0,437.0,,,,Byonics TinyTrack3,In Service,"Seq=504, A1=418, A2=621",
0,1538215546,2018-09-29T10:05:46Z,KK4EHJ-12,KK4EHJ-6,11(8/9),0,`,KK4EHJ-12,/>,34.536546,-83.917709,0.0,189.0,437.0,,,,Byonics TinyTrack3,In Service,"Seq=504, A1=418, A2=621",
0,1538215574,2018-09-29T10:06:14Z,K4MFC-2,N3DAB-1,62(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215575,2018-09-29T10:06:15Z,K4MFC-2,N3DAB-1,61(21/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215601,2018-09-29T10:06:41Z,K4MFC-2,N3DAB-1,65(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215620,2018-09-29T10:07:00Z,K4MFC-2,N3DAB-1,64(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215654,2018-09-29T10:07:34Z,K4MFC-2,N3DAB-1,64(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215665,2018-09-29T10:07:45Z,KK4EHJ-12,KK4EHJ-12,75(13/20),0,`,KK4EHJ-12,/>,34.536538,-83.917707,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=505, A1=418, A2=621",MT-RTG
0,1538215666,2018-09-29T10:07:46Z,KK4EHJ-12,KK4EHJ-6,8(6/7),0,`,KK4EHJ-12,/>,34.536538,-83.917707,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=505, A1=418, A2=621",MT-RTG
0,1538215681,2018-09-29T10:08:01Z,K4MFC-2,N3DAB-1,65(26/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215706,2018-09-29T10:08:26Z,K4MFC-2,N3DAB-1,64(23/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215706,2018-09-29T10:08:26Z,K4MFC-2,N3DAB-1,62(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215707,2018-09-29T10:08:27Z,K4MFC-2,N3DAB-1,61(21/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215784,2018-09-29T10:09:44Z,KK4EHJ-12,KK4EHJ-12,74(13/20),0,`,KK4EHJ-12,/>,34.536531,-83.917696,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=506, A1=419, A2=621",
0,1538215785,2018-09-29T10:09:45Z,KK4EHJ-12,KK4EHJ-6,40(10/12),0,`,KK4EHJ-12,/>,34.536531,-83.917696,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=506, A1=419, A2=621",
0,1538215789,2018-09-29T10:09:49Z,K4MFC-2,N3DAB-1,63(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215790,2018-09-29T10:09:50Z,K4MFC-2,N3DAB-1,62(21/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215892,2018-09-29T10:11:32Z,K4MFC-2,N3DAB-1,65(21/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215904,2018-09-29T10:11:44Z,KK4EHJ-12,KK4EHJ-12,76(13/20),0,`,KK4EHJ-12,/>,34.536531,-83.917694,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=507, A1=418, A2=621",
0,1538215905,2018-09-29T10:11:45Z,KK4EHJ-12,KK4EHJ-6,34(15/13),0,`,KK4EHJ-12,/>,34.536531,-83.917694,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=507, A1=418, A2=621",
0,1538215905,2018-09-29T10:11:45Z,KK4EHJ-12,N3DAB-1,77(22/28),0,`,KK4EHJ-12,/>,34.536531,-83.917694,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=507, A1=418, A2=621",
0,1538215911,2018-09-29T10:11:51Z,K4MFC-2,N3DAB-1,63(21/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215934,2018-09-29T10:12:14Z,K4MFC-2,N3DAB-1,63(21/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538215965,2018-09-29T10:12:45Z,N3DAB-1,N3DAB-1,66(23/18),0,!,N3DAB-1,I&,34.484167,-84.347667,,,,,,,>40 APRSmax,,,Bent Tree iGate
0,1538216023,2018-09-29T10:13:43Z,KK4EHJ-12,KK4EHJ-12,73(12/20),0,`,KK4EHJ-12,/>,34.536527,-83.917692,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=508, A1=419, A2=621",
0,1538216024,2018-09-29T10:13:44Z,KK4EHJ-12,KK4EHJ-6,31(11/17),0,`,KK4EHJ-12,/>,34.536527,-83.917692,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=508, A1=419, A2=621",
0,1538216029,2018-09-29T10:13:49Z,K4MFC-2,N3DAB-1,64(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216060,2018-09-29T10:14:20Z,K4MFC-2,N3DAB-1,95(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216064,2018-09-29T10:14:24Z,K4MFC-2,N3DAB-1,62(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216078,2018-09-29T10:14:38Z,K4MFC-2,N3DAB-1,65(21/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216105,2018-09-29T10:15:05Z,K4MFC-2,N3DAB-1,65(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216143,2018-09-29T10:15:43Z,KK4EHJ-12,KK4EHJ-12,74(16/20),0,`,KK4EHJ-12,/>,34.536527,-83.917692,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=509, A1=419, A2=621",MT-RTG
0,1538216145,2018-09-29T10:15:45Z,KK4EHJ-12,KK4EHJ-6,40(11/12),0,`,KK4EHJ-12,/>,34.536527,-83.917692,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=509, A1=419, A2=621",MT-RTG
0,1538216145,2018-09-29T10:15:45Z,KK4EHJ-12,N3DAB-1,74(28/19),0,`,KK4EHJ-12,/>,34.536527,-83.917692,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=509, A1=419, A2=621",MT-RTG
0,1538216196,2018-09-29T10:16:36Z,K4MFC-2,N3DAB-1,63(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216205,2018-09-29T10:16:45Z,K4MFC-2,N3DAB-1,65(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216221,2018-09-29T10:17:01Z,K4MFC-2,N3DAB-1,64(23/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216234,2018-09-29T10:17:14Z,K4MFC-2,N3DAB-1,64(23/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216258,2018-09-29T10:17:38Z,KK4EHJ-6,KK4EHJ-6,4(1/1),0,!,KK4EHJ-6,6#,34.538833,-83.917833,,,,,,,"DireWolf, WB2OSZ",,,Temp digi for 6 Gap Ride
0,1538216259,2018-09-29T10:17:39Z,KK4EHJ-6,KK4EHJ-6,6(1/1),0,!,KK4EHJ-6,6#,34.538833,-83.917833,,,,,,,"DireWolf, WB2OSZ",,,Temp digi for 6 Gap Ride
0,1538216261,2018-09-29T10:17:41Z,KK4EHJ-6,N3DAB-1,68(29/19),0,!,KK4EHJ-6,6#,34.538833,-83.917833,,,,,,,"DireWolf, WB2OSZ",,,Temp digi for 6 Gap Ride
0,1538216262,2018-09-29T10:17:42Z,KK4EHJ-12,KK4EHJ-12,74(16/20),0,`,KK4EHJ-12,/>,34.536533,-83.917691,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=510, A1=419, A2=621",
0,1538216264,2018-09-29T10:17:44Z,KK4EHJ-12,KK4EHJ-6,4(5/7),0,`,KK4EHJ-12,/>,34.536533,-83.917691,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=510, A1=419, A2=621",
0,1538216266,2018-09-29T10:17:46Z,KK4EHJ-12,N3DAB-1,80(23/19),0,`,KK4EHJ-12,/>,34.536533,-83.917691,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=510, A1=419, A2=621",
0,1538216279,2018-09-29T10:17:59Z,K4MFC-2,N3DAB-1,63(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216280,2018-09-29T10:18:00Z,K4MFC-2,N3DAB-1,62(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216280,2018-09-29T10:18:00Z,K4MFC-2,N3DAB-1,62(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216315,2018-09-29T10:18:35Z,K4MFC-2,N3DAB-1,64(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216382,2018-09-29T10:19:42Z,KK4EHJ-12,KK4EHJ-12,75(13/20),0,`,KK4EHJ-12,/>,34.536540,-83.917705,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=511, A1=418, A2=621",
0,1538216383,2018-09-29T10:19:43Z,KK4EHJ-12,KK4EHJ-6,46(14/12),0,`,KK4EHJ-12,/>,34.536540,-83.917705,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=511, A1=418, A2=621",
0,1538216384,2018-09-29T10:19:44Z,KK4EHJ-12,N3DAB-1,77(33/19),0,`,KK4EHJ-12,/>,34.536540,-83.917705,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=511, A1=418, A2=621",
0,1538216420,2018-09-29T10:20:20Z,K4MFC-2,N3DAB-1,72(25/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216492,2018-09-29T10:21:32Z,N3DAB-1,N3DAB-1,64(21/19),0,!,N3DAB-1,I&,34.484167,-84.347667,,,,,,,>40 APRSmax,,,Bent Tree iGate
0,1538216502,2018-09-29T10:21:42Z,KK4EHJ-12,KK4EHJ-12,74(13/20),0,`,KK4EHJ-12,/>,34.536538,-83.917707,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=512, A1=418, A2=621",
0,1538216502,2018-09-29T10:21:42Z,KK4EHJ-12,KK4EHJ-6,40(12/12),0,`,KK4EHJ-12,/>,34.536538,-83.917707,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=512, A1=418, A2=621",
0,1538216503,2018-09-29T10:21:43Z,KK4EHJ-12,N3DAB-1,76(23/21),0,`,KK4EHJ-12,/>,34.536538,-83.917707,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=512, A1=418, A2=621",
0,1538216551,2018-09-29T10:22:31Z,K4MFC-2,N3DAB-1,64(23/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216585,2018-09-29T10:23:05Z,K4MFC-2,N3DAB-1,65(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216604,2018-09-29T10:23:24Z,K4MFC-2,N3DAB-1,65(23/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216621,2018-09-29T10:23:41Z,KK4EHJ-12,KK4EHJ-12,75(14/20),0,`,KK4EHJ-12,/>,34.536546,-83.917705,0.0,189.0,437.0,,,,Byonics TinyTrack3,In Service,"Seq=513, A1=419, A2=621",MT-RTG
0,1538216622,2018-09-29T10:23:42Z,KK4EHJ-12,KK4EHJ-6,35(10/12),0,`,KK4EHJ-12,/>,34.536546,-83.917705,0.0,189.0,437.0,,,,Byonics TinyTrack3,In Service,"Seq=513, A1=419, A2=621",MT-RTG
0,1538216680,2018-09-29T10:24:40Z,KD4CVR-10,N3DAB-1,63(23/18),0,!,KD4CVR-10,/b,34.554500,-84.001500,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,The Six Gap Century Bike Race - Sept 30th
0,1538216719,2018-09-29T10:25:19Z,K4MFC-2,N3DAB-1,64(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216723,2018-09-29T10:25:23Z,K4MFC-2,N3DAB-1,63(21/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216741,2018-09-29T10:25:41Z,KK4EHJ-12,KK4EHJ-12,76(13/20),0,`,KK4EHJ-12,/>,34.536553,-83.917707,0.0,189.0,438.0,,,,Byonics TinyTrack3,In Service,"Seq=514, A1=418, A2=621",
0,1538216742,2018-09-29T10:25:42Z,KK4EHJ-12,KK4EHJ-6,32(18/11),0,`,KK4EHJ-12,/>,34.536553,-83.917707,0.0,189.0,438.0,,,,Byonics TinyTrack3,In Service,"Seq=514, A1=418, A2=621",
0,1538216781,2018-09-29T10:26:21Z,K4MFC-2,N3DAB-1,66(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216860,2018-09-29T10:27:40Z,KK4EHJ-12,KK4EHJ-12,78(13/20),0,`,KK4EHJ-12,/>,34.536560,-83.917705,0.0,189.0,437.0,,,,Byonics TinyTrack3,In Service,"Seq=515, A1=418, A2=621",
0,1538216861,2018-09-29T10:27:41Z,KK4EHJ-12,KK4EHJ-6,27(8/11),0,`,KK4EHJ-12,/>,34.536560,-83.917705,0.0,189.0,437.0,,,,Byonics TinyTrack3,In Service,"Seq=515, A1=418, A2=621",
0,1538216891,2018-09-29T10:28:11Z,K4MFC-2,N3DAB-1,63(21/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216900,2018-09-29T10:28:20Z,K4MFC-2,N3DAB-1,68(21/20),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216901,2018-09-29T10:28:21Z,K4MFC-2,N3DAB-1,64(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538216980,2018-09-29T10:29:40Z,KK4EHJ-12,KK4EHJ-12,76(12/20),0,`,KK4EHJ-12,/>,34.536559,-83.917705,0.0,189.0,437.0,,,,Byonics TinyTrack3,In Service,"Seq=516, A1=419, A2=621",
0,1538216981,2018-09-29T10:29:41Z,KK4EHJ-12,KK4EHJ-6,25(9/10),0,`,KK4EHJ-12,/>,34.536559,-83.917705,0.0,189.0,437.0,,,,Byonics TinyTrack3,In Service,"Seq=516, A1=419, A2=621",
0,1538216987,2018-09-29T10:29:47Z,K4MFC-2,N3DAB-1,64(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217019,2018-09-29T10:30:19Z,N3DAB-1,N3DAB-1,65(23/18),0,!,N3DAB-1,I&,34.484167,-84.347667,,,,,,,>40 APRSmax,,,Bent Tree iGate
0,1538217100,2018-09-29T10:31:40Z,KK4EHJ-12,KK4EHJ-12,75(12/20),0,`,KK4EHJ-12,/>,34.536559,-83.917707,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=517, A1=418, A2=621",MT-RTG
0,1538217101,2018-09-29T10:31:41Z,KK4EHJ-12,KK4EHJ-6,23(11/10),0,`,KK4EHJ-12,/>,34.536559,-83.917707,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=517, A1=418, A2=621",MT-RTG
0,1538217210,2018-09-29T10:33:30Z,K4MFC-2,N3DAB-1,63(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217219,2018-09-29T10:33:39Z,KK4EHJ-12,KK4EHJ-12,74(14/19),0,`,KK4EHJ-12,/>,34.536559,-83.917700,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=518, A1=419, A2=621",
0,1538217220,2018-09-29T10:33:40Z,KK4EHJ-12,KK4EHJ-6,11(7/9),0,`,KK4EHJ-12,/>,34.536559,-83.917700,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=518, A1=419, A2=621",
0,1538217223,2018-09-29T10:33:43Z,KK4EHJ-12,N3DAB-1,76(22/22),0,`,KK4EHJ-12,/>,34.536559,-83.917700,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=518, A1=419, A2=621",
0,1538217267,2018-09-29T10:34:27Z,K4MFC-2,N3DAB-1,64(21/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217294,2018-09-29T10:34:54Z,K4MFC-2,N3DAB-1,64(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217301,2018-09-29T10:35:01Z,AB4BJ-10,N3DAB-1,65(21/19),0,@,AB4BJ-10,/-,34.495167,-84.933500,,,,,,,SQ3PLX http://microsat.com.pl/,,,WX3IN1
0,1538217322,2018-09-29T10:35:22Z,K4MFC-2,N3DAB-1,64(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217339,2018-09-29T10:35:39Z,KK4EHJ-12,KK4EHJ-12,76(12/20),0,`,KK4EHJ-12,/>,34.536559,-83.917700,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=519, A1=418, A2=620",
0,1538217340,2018-09-29T10:35:40Z,KK4EHJ-12,KK4EHJ-6,17(12/9),0,`,KK4EHJ-12,/>,34.536559,-83.917700,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=519, A1=418, A2=620",
0,1538217342,2018-09-29T10:35:42Z,KK4EHJ-12,N3DAB-1,64(22/18),0,`,KK4EHJ-12,/>,34.536559,-83.917700,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=519, A1=418, A2=620",
0,1538217393,2018-09-29T10:36:33Z,K4MFC-2,N3DAB-1,64(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217394,2018-09-29T10:36:34Z,K4MFC-2,N3DAB-1,62(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217395,2018-09-29T10:36:35Z,K4MFC-2,N3DAB-1,63(21/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217458,2018-09-29T10:37:38Z,KK4EHJ-12,KK4EHJ-12,74(12/20),0,`,KK4EHJ-12,/>,34.536560,-83.917700,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=520, A1=419, A2=620",
0,1538217460,2018-09-29T10:37:40Z,KK4EHJ-12,KK4EHJ-6,16(9/9),0,`,KK4EHJ-12,/>,34.536560,-83.917700,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=520, A1=419, A2=620",
0,1538217464,2018-09-29T10:37:44Z,KK4EHJ-12,N3DAB-1,78(22/22),0,`,KK4EHJ-12,/>,34.536560,-83.917700,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=520, A1=419, A2=620",
0,1538217480,2018-09-29T10:38:00Z,K4MFC-2,N3DAB-1,62(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217482,2018-09-29T10:38:02Z,K4MFC-2,N3DAB-1,65(23/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217513,2018-09-29T10:38:33Z,K4MFC-2,N3DAB-1,64(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217550,2018-09-29T10:39:10Z,K4MFC-2,N3DAB-1,63(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217551,2018-09-29T10:39:11Z,KA4KKF-9,N3DAB-1,63(21/19),0,!,KA4KKF-9,I&,34.074000,-83.842167,,,,,,,John G8BPQ Digipeater/IGate ,,, BPQ32 Igate V 6.0.14.13
0,1538217553,2018-09-29T10:39:13Z,KA4KKF-9,KK4EHJ-6,6(7/7),1,!,KA4KKF-9,I&,34.074000,-83.842167,,,,,,,John G8BPQ Digipeater/IGate ,,, BPQ32 Igate V 6.0.14.13
0,1538217577,2018-09-29T10:39:37Z,N3DAB-1,N3DAB-1,85(23/31),0,!,N3DAB-1,I&,34.484167,-84.347667,,,,,,,>40 APRSmax,,,Bent Tree iGate
0,1538217578,2018-09-29T10:39:38Z,KK4EHJ-12,KK4EHJ-12,76(17/23),0,`,KK4EHJ-12,/>,34.536560,-83.917709,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=521, A1=419, A2=621",MT-RTG
0,1538217580,2018-09-29T10:39:40Z,KK4EHJ-12,KK4EHJ-6,15(10/8),0,`,KK4EHJ-12,/>,34.536560,-83.917709,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=521, A1=419, A2=621",MT-RTG
0,1538217697,2018-09-29T10:41:37Z,KK4EHJ-12,KK4EHJ-12,79(13/20),0,`,KK4EHJ-12,/>,34.536560,-83.917709,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=522, A1=418, A2=621",
0,1538217698,2018-09-29T10:41:38Z,KK4EHJ-12,KK4EHJ-6,45(15/12),0,`,KK4EHJ-12,/>,34.536560,-83.917709,0.0,189.0,434.0,,,,Byonics TinyTrack3,In Service,"Seq=522, A1=418, A2=621",
0,1538217817,2018-09-29T10:43:37Z,KK4EHJ-12,KK4EHJ-12,77(13/20),0,`,KK4EHJ-12,/>,34.536568,-83.917718,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=523, A1=419, A2=621",
0,1538217818,2018-09-29T10:43:38Z,KK4EHJ-12,KK4EHJ-6,29(9/11),0,`,KK4EHJ-12,/>,34.536568,-83.917718,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=523, A1=419, A2=621",
0,1538217820,2018-09-29T10:43:40Z,KK4EHJ-12,N3DAB-1,65(23/19),0,`,KK4EHJ-12,/>,34.536568,-83.917718,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=523, A1=419, A2=621",
0,1538217927,2018-09-29T10:45:27Z,K4MFC-2,N3DAB-1,63(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538217936,2018-09-29T10:45:36Z,KK4EHJ-12,KK4EHJ-12,75(12/20),0,`,KK4EHJ-12,/>,34.536564,-83.917731,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=524, A1=418, A2=621",
0,1538217938,2018-09-29T10:45:38Z,KK4EHJ-12,KK4EHJ-6,24(9/11),0,`,KK4EHJ-12,/>,34.536564,-83.917731,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=524, A1=418, A2=621",
0,1538217979,2018-09-29T10:46:19Z,K4MFC-2,N3DAB-1,64(23/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538218056,2018-09-29T10:47:36Z,KK4EHJ-12,KK4EHJ-12,75(12/20),0,`,KK4EHJ-12,/>,34.536568,-83.917744,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=525, A1=418, A2=620",MT-RTG
0,1538218057,2018-09-29T10:47:37Z,KK4EHJ-12,KK4EHJ-6,17(6/10),0,`,KK4EHJ-12,/>,34.536568,-83.917744,0.0,189.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=525, A1=418, A2=620",MT-RTG
0,1538218060,2018-09-29T10:47:40Z,KK4EHJ-6,KK4EHJ-6,3(5/4),0,!,KK4EHJ-6,6#,34.538833,-83.917833,,,,,,,"DireWolf, WB2OSZ",,,Temp digi for 6 Gap Ride
0,1538218061,2018-09-29T10:47:41Z,KK4EHJ-6,KK4EHJ-6,6(2/2),0,!,KK4EHJ-6,6#,34.538833,-83.917833,,,,,,,"DireWolf, WB2OSZ",,,Temp digi for 6 Gap Ride
0,1538218089,2018-09-29T10:48:09Z,K4MFC-2,N3DAB-1,64(22/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538218103,2018-09-29T10:48:23Z,K4MFC-2,N3DAB-1,64(23/18),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538218107,2018-09-29T10:48:27Z,N3DAB-1,N3DAB-1,64(22/19),0,!,N3DAB-1,I&,34.484167,-84.347667,,,,,,,>40 APRSmax,,,Bent Tree iGate
0,1538218121,2018-09-29T10:48:41Z,K4MFC-2,N3DAB-1,64(22/19),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538218176,2018-09-29T10:49:36Z,KK4EHJ-12,KK4EHJ-12,76(13/20),0,`,KK4EHJ-12,/>,34.536573,-83.917751,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=526, A1=419, A2=620",
0,1538218177,2018-09-29T10:49:37Z,KK4EHJ-12,KK4EHJ-6,16(10/9),0,`,KK4EHJ-12,/>,34.536573,-83.917751,0.0,189.0,436.0,,,,Byonics TinyTrack3,In Service,"Seq=526, A1=419, A2=620",
