chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1538317000,2018-09-30T14:16:40Z,KJ4ERJ-11,KK4EHJ-6,6(1/3),0,`,KJ4ERJ-11,\K,33.780833,-84.289000,0.0,23.0,323.0,,,,Kenwood TM-D700,In Service,,
0,1538317001,2018-09-30T14:16:41Z,KA4KKF-7,KA4KKF-7,1(1/2),0,k,KA4KKF-7,/',,,,,,,,,,,,
0,1538317002,2018-09-30T14:16:42Z,NN4BC-15,SHOJCT?,0(0/1),0,!,NN4BC-15,/#,35.601833,-82.651833,,,,146.910,,91.5,TNC-X  (K6DBG),,, PL 91.5
0,1538317031,2018-09-30T14:17:11Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317033,2018-09-30T14:17:13Z,N4NE-2,N4NE-2,0(0/0),0,;,NSFORSYTH,/h,34.179167,-84.139833,,,,,,,>40 APRSmax,,,Northside Forsyth Hospital
0,1538317036,2018-09-30T14:17:16Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317038,2018-09-30T14:17:18Z,N3DAB-1,N3DAB-1,0(0/0),0,!,N3DAB-1,I&,34.484167,-84.347667,,,,,,,>40 APRSmax,,,Bent Tree iGate
0,1538317048,2018-09-30T14:17:28Z,KC9NPJ-10,K4UAN-3?,0(0/0),0,@,KC9NPJ-10,/-,38.456833,-88.547833,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=13.7V,"
0,1538317050,2018-09-30T14:17:30Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317055,2018-09-30T14:17:35Z,KD4CVR-6,N4NE-2,0(0/0),0,`,KD4CVR-6,YY,34.554500,-84.001167,0.0,12.0,437.0,146.910,,,Yaesu FTM-400DR,In Service,,
0,1538317056,2018-09-30T14:17:36Z,N5HU,K4UAN-3?,0(0/0),1,!,N5HU,S#,35.249167,-91.725500,,,,,,,Kantronics KPC-3 rom versions,,,"W2, AR2-2 Harding University Digi"
0,1538317063,2018-09-30T14:17:43Z,W4ETJ-9,K4UAN-3?,0(0/0),0,`,W4ETJ-9,/v,36.593000,-88.303333,34.0,148.0,172.0,,,,Yaesu FTM-400DR,En Route,,
0,1538317074,2018-09-30T14:17:54Z,K1LNX-7,KA4EMA-3?,0(0/0),0,`,K1LNX-7,/k,35.833333,-84.148833,6.0,133.0,268.0,,,,Kenwood TM-D710,In Service,,
0,1538317078,2018-09-30T14:17:58Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317081,2018-09-30T14:18:01Z,WO4U-10,K4UAN-3,0(0/0),1,_,WO4U-10,/<,,,,,,,,,"WinAPRS, etc",,,
0,1538317089,2018-09-30T14:18:09Z,WX4BK-13,N3DAB-1,0(0/0),0,},WX4BK-13,/R,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1538317090,2018-09-30T14:18:10Z,KD4UYP-10,N4NE-2,0(0/0),0,@,KD4UYP-10,\&,34.119833,-84.058500,,,,,,,SQ3PLX http://microsat.com.pl/,,,WX3in1Plus2.0 TX igate U=12.5V
0,1538317091,2018-09-30T14:18:11Z,KD4UYP-10,KK4EHJ-6,6(1/3),0,@,KD4UYP-10,\&,34.119833,-84.058500,,,,,,,SQ3PLX http://microsat.com.pl/,,,WX3in1Plus2.0 TX igate U=12.5V
0,1538317095,2018-09-30T14:18:15Z,W2JKT-9,SHOJCT?,0(0/0),0,`,W2JKT-9,/>,34.669667,-82.922500,0.0,32.0,271.0,,,,Kenwood TM-D710,En Route,,PHILIPPIANS 4:8
0,1538317097,2018-09-30T14:18:17Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317112,2018-09-30T14:18:32Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317118,2018-09-30T14:18:38Z,W4GWM-1,KQ4KK-5,0(0/0),0,@,W4GWM-1,/h,34.175333,-82.157000,,,,,,,SQ3PLX http://microsat.com.pl/,,," Self Regional Healthcare W2 SC2 U=13.9V,T=23.5C/74.3F"
0,1538317123,2018-09-30T14:18:43Z,W4BFB-6,SHOJCT?,0(0/0),0,},W4BFB-6,/X,,,,,,,,,John G8BPQ Digipeater/IGate ,,,
0,1538317129,2018-09-30T14:18:49Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317136,2018-09-30T14:18:56Z,K0GDI,K4UAN-3?,0(0/0),0,@,K0GDI,I#,38.073875,-90.661278,,,,,,,APRSISCE win32 version,,,"PHG7560/W3, MOn-N, Blackwell MO - EM48pb"
0,1538317140,2018-09-30T14:19:00Z,WO4U-10,K4UAN-3,0(0/0),0,>,WO4U-10,/<,,,,,,,,,"WinAPRS, etc",,,121539 *** UNATTENDED WEATHER STATION ***
0,1538317141,2018-09-30T14:19:01Z,WO4U-10,KK4EHJ-6,6(1/3),0,>,WO4U-10,/<,,,,,,,,,"WinAPRS, etc",,,121539 *** UNATTENDED WEATHER STATION ***
0,1538317143,2018-09-30T14:19:03Z,K4MFC-2,N4NE-2,1(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317149,2018-09-30T14:19:09Z,K5CVD-5,N2ZZ-1,0(0/0),0,!,K5CVD-5,S#,33.532833,-81.948500,,,,,,,"DireWolf, WB2OSZ",,,"North Augusta, SC PIGATE"
0,1538317150,2018-09-30T14:19:10Z,K5CVD-5,KQ4KK-5,0(0/0),0,!,K5CVD-5,S#,33.532833,-81.948500,,,,,,,"DireWolf, WB2OSZ",,,"North Augusta, SC PIGATE"
0,1538317151,2018-09-30T14:19:11Z,K5CVD-5,KK4EHJ-6,6(1/3),0,!,K5CVD-5,S#,33.532833,-81.948500,,,,,,,"DireWolf, WB2OSZ",,,"North Augusta, SC PIGATE"
0,1538317152,2018-09-30T14:19:12Z,N4NE-2,N4NE-2,1(1/1),0,;,FCEOC,/o,34.271667,-84.093500,,,,,,,>40 APRSmax,,,Forsyth County EOC
0,1538317153,2018-09-30T14:19:13Z,KA4EMA-3,KA4EMA-3,0(0/1),0,=,KA4EMA-3,2#,35.208333,-85.278667,,,,,,,UIview 32 bit apps,,,HAMILTON COUNTY ACS {UIV32N}
0,1538317154,2018-09-30T14:19:14Z,KA4EMA-3,KK4EHJ-6,6(1/3),0,=,KA4EMA-3,2#,35.208333,-85.278667,,,,,,,UIview 32 bit apps,,,HAMILTON COUNTY ACS {UIV32N}
0,1538317162,2018-09-30T14:19:22Z,NE4SC-12,KQ4KK-5,0(0/0),0,N,NE4SC-12,/j,,,,,,,,,,,,
0,1538317171,2018-09-30T14:19:31Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317176,2018-09-30T14:19:36Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317188,2018-09-30T14:19:48Z,AB4CZ-1,AB4CZ-1,0(0/0),0,@,AB4CZ-1,/_,33.992167,-84.237833,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317193,2018-09-30T14:19:53Z,WINNSB,WINNSB,0(0/0),0,},WINNSB,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1538317194,2018-09-30T14:19:54Z,WINNSB,KK4EHJ-6,6(1/3),0,},WINNSB,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1538317209,2018-09-30T14:20:09Z,WINNSB,SHOJCT?,0(0/0),0,},WINNSB,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1538317209,2018-09-30T14:20:09Z,KR4XN-2,KQ4KK-5,0(0/0),0,!,KR4XN-2,S#,33.506167,-82.139500,,,,,,,Kantronics KPC-3 rom versions,,," APRS DIGI EVANS, GA"
0,1538317210,2018-09-30T14:20:10Z,KR4XN-2,KK4EHJ-6,6(1/3),0,!,KR4XN-2,S#,33.506167,-82.139500,,,,,,,Kantronics KPC-3 rom versions,,," APRS DIGI EVANS, GA"
0,1538317212,2018-09-30T14:20:12Z,K4UAN-3,K4UAN-3,0(1/1),0,;,ARES NET,TM,,,,,3.2,,,,Kantronics KPC-3 rom versions,,,KYWARN NET WHEN REQUESTED BY EMA
0,1538317214,2018-09-30T14:20:14Z,NT4UX-6,K4UAN-3,0(0/0),0,`,NT4UX-6,/k,36.203667,-86.607833,0.0,305.0,161.0,,,,Kenwood TM-D700,En Route,,
0,1538317215,2018-09-30T14:20:15Z,NT4UX-6,KK4EHJ-6,6(1/3),0,`,NT4UX-6,/k,36.203667,-86.607833,0.0,305.0,161.0,,,,Kenwood TM-D700,En Route,,
0,1538317224,2018-09-30T14:20:24Z,W4ATX-15,KA4EMA-3,0(0/0),0,_,W4ATX-15,/v,,,,,,,,,Byons WXTrac,,,
0,1538317226,2018-09-30T14:20:26Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317230,2018-09-30T14:20:30Z,KD4CVR-6,N4NE-2,0(0/0),0,`,KD4CVR-6,YY,34.554167,-84.001333,3.0,17.0,424.0,146.910,,,Yaesu FTM-400DR,In Service,,
0,1538317233,2018-09-30T14:20:33Z,WE4MB-3,KA4EMA-3?,0(0/0),0,!,WE4MB-3,S#,35.245167,-84.975333,,,,,,,TNC-X  (K6DBG),,, W3 TNn White Oak Mtn
0,1538317239,2018-09-30T14:20:39Z,KC9SZ-15,K4UAN-3?,0(0/0),0,!,KC9SZ-15,S#,38.092333,-89.633667,,,,,,,Kantronics KPC-3 rom versions,,, Sparta IL Digipeater
0,1538317243,2018-09-30T14:20:43Z,KJ4ERJ-11,N4NE-2,0(0/0),0,`,KJ4ERJ-11,\K,33.781000,-84.289000,0.0,17.0,325.0,,,,Kenwood TM-D700,In Service,,
0,1538317245,2018-09-30T14:20:45Z,KJ4ERJ-11,KK4EHJ-6,6(1/3),0,`,KJ4ERJ-11,\K,33.781000,-84.289000,0.0,17.0,325.0,,,,Kenwood TM-D700,In Service,,
0,1538317262,2018-09-30T14:21:02Z,WINNSB,WINNSB,0(0/0),0,},WINNSB,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1538317263,2018-09-30T14:21:03Z,WINNSB,KK4EHJ-6,6(1/3),0,},WINNSB,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1538317269,2018-09-30T14:21:09Z,NT4UX-6,K4UAN-3,0(0/0),0,`,NT4UX-6,/k,36.203667,-86.607833,0.0,305.0,161.0,,,,Kenwood TM-D700,En Route,,
0,1538317270,2018-09-30T14:21:10Z,NT4UX-6,KK4EHJ-6,6(1/3),0,`,NT4UX-6,/k,36.203667,-86.607833,0.0,305.0,161.0,,,,Kenwood TM-D700,En Route,,
0,1538317273,2018-09-30T14:21:13Z,KG4HIE,SHOJCT?,0(0/1),1,=,KG4HIE,/_,34.641833,-79.685833,,,,,,,Kenwood D710,,,
0,1538317280,2018-09-30T14:21:20Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317284,2018-09-30T14:21:24Z,K5OLV-14,K4UAN-3?,0(0/0),0,!,K5OLV-14,/k,34.987833,-89.896667,0.0,155.0,127.7,147.255,,79.7,Tiny Track III,,,/Mon. 147.255+(79.7)
0,1538317287,2018-09-30T14:21:27Z,KE9YM-3,K4UAN-3?,0(0/0),0,T,KE9YM-3,/f,,,,,,,,,Open Track,,"Seq=5, A1=536, A2=470, A3=467, A4=0, A5=541, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1538317288,2018-09-30T14:21:28Z,KA4KKF-9,KA4KKF-9,0(0/0),0,!,KA4KKF-9,I&,34.074000,-83.842167,,,,,,,John G8BPQ Digipeater/IGate ,,, BPQ32 Igate V 6.0.14.13
0,1538317290,2018-09-30T14:21:30Z,KA4KKF-9,KK4EHJ-6,6(1/3),0,!,KA4KKF-9,I&,34.074000,-83.842167,,,,,,,John G8BPQ Digipeater/IGate ,,, BPQ32 Igate V 6.0.14.13
0,1538317292,2018-09-30T14:21:32Z,KA4KKF-9,N3DAB-1,0(0/0),0,!,KA4KKF-9,I&,34.074000,-83.842167,,,,,,,John G8BPQ Digipeater/IGate ,,, BPQ32 Igate V 6.0.14.13
0,1538317303,2018-09-30T14:21:43Z,KI4NDN-1,K4UAN-3?,0(0/0),0,!,KI4NDN-1,S#,35.822833,-86.212500,,,,146.475,,,"DireWolf, WB2OSZ",,, RCARES Simplex Net First Tuesday of Month 7:30 pm. CONTACT:kg4cxh@arrl.net EM65VT
0,1538317315,2018-09-30T14:21:55Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317317,2018-09-30T14:21:57Z,KG4LKY-2,K4UAN-3?,0(0/0),0,!,KG4LKY-2,S#,37.214667,-83.835333,,,,,,,Kantronics KPC-3 rom versions,,, W2 Kyn-N NEW DIGI HIGH ABOVE MANCHESTER KY
0,1538317330,2018-09-30T14:22:10Z,KC4GCK-11,N4NE-2,0(0/0),0,!,KC4GCK-11,B#,34.553167,-84.188500,,,,,,,Kantronics KPC-3 rom versions,,,"Near Amicalola Falls, GA"
0,1538317330,2018-09-30T14:22:10Z,K4UAN-3,K4UAN-3,0(0/0),0,;,K1LH Memo,8,,,,,,,,,Kantronics KPC-3 rom versions,,,
0,1538317332,2018-09-30T14:22:12Z,KC4GCK-11,KK4EHJ-6,6(1/3),0,!,KC4GCK-11,B#,34.553167,-84.188500,,,,,,,Kantronics KPC-3 rom versions,,,"Near Amicalola Falls, GA"
0,1538317336,2018-09-30T14:22:16Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317345,2018-09-30T14:22:25Z,WB5JZP-5,K4UAN-3?,0(0/0),0,`,WB5JZP-5,/k,35.267833,-91.674333,63.0,218.0,81.0,,,,Kenwood TM-D700,In Service,,
0,1538317353,2018-09-30T14:22:33Z,KG4OOZ-1,K4UAN-3?,0(0/0),0,@,KG4OOZ-1,/-,37.493500,-86.304500,,,,,,,APRSISCE win32 version,,," Digi Igate Leitchfield, KY"
0,1538317358,2018-09-30T14:22:38Z,WB4NFG-1,SHOJCT?,0(0/0),0,>,WB4NFG-1,/a,,,,,,,,,Tiny Track,,,/Local Voice 147.240+ PL 77.0
0,1538317359,2018-09-30T14:22:39Z,WB4NFG-1,KK4EHJ-6,6(1/3),0,>,WB4NFG-1,/a,,,,,,,,,Tiny Track,,,/Local Voice 147.240+ PL 77.0
0,1538317365,2018-09-30T14:22:45Z,N4NE-2,N4NE-2,0(0/0),0,!,N4NE-2,I&,34.236833,-84.159833,,,,,,,>40 APRSmax,,,SARA iGate on Sawnee Mountain
0,1538317365,2018-09-30T14:22:45Z,KJ4ERJ-11,N4NE-2,0(0/0),0,`,KJ4ERJ-11,\K,33.781000,-84.289000,0.0,163.0,306.0,,,,Kenwood TM-D700,In Service,,
0,1538317366,2018-09-30T14:22:46Z,KJ4ERJ-11,KK4EHJ-6,6(1/3),0,`,KJ4ERJ-11,\K,33.781000,-84.289000,0.0,163.0,306.0,,,,Kenwood TM-D700,In Service,,
0,1538317380,2018-09-30T14:23:00Z,KI4BGI,K4UAN-3?,0(0/0),0,',KI4BGI,/o,38.579500,-85.320167,0.0,,833.0,,,,Unknown manufacturer,Off Duty,,
0,1538317381,2018-09-30T14:23:01Z,WO4U-10,K4UAN-3,0(0/0),0,_,WO4U-10,/<,,,,,,,,,"WinAPRS, etc",,,
0,1538317382,2018-09-30T14:23:02Z,WO4U-10,KK4EHJ-6,6(1/3),0,_,WO4U-10,/<,,,,,,,,,"WinAPRS, etc",,,
0,1538317385,2018-09-30T14:23:05Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317386,2018-09-30T14:23:06Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317389,2018-09-30T14:23:09Z,K4MFC-2,N4NE-2,0(0/0),1,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317422,2018-09-30T14:23:42Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317425,2018-09-30T14:23:45Z,K4FHK-10,TN2,0(0/0),0,!,K4FHK-10,T&,35.983833,-86.399833,,,,,,,>40 APRSmax,,,"/Rx/Tx TN2 Igate 35W, viscous 1st Digi"
0,1538317431,2018-09-30T14:23:51Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317437,2018-09-30T14:23:57Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317443,2018-09-30T14:24:03Z,K4UAN-3,K4UAN-3,0(0/0),0,!,K4UAN-3,S#,36.082000,-85.374167,,,,,,,Kantronics KPC-3 rom versions,,," W2, TNn-N, Serving The Upper Cumberland"
0,1538317445,2018-09-30T14:24:05Z,K4UAN-3,KK4EHJ-6,6(1/3),0,!,K4UAN-3,S#,36.082000,-85.374167,,,,,,,Kantronics KPC-3 rom versions,,," W2, TNn-N, Serving The Upper Cumberland"
0,1538317456,2018-09-30T14:24:16Z,K0GDI,K4UAN-3,0(0/0),0,>,K0GDI,/ ,,,,,,,,,APRSISCE win32 version,,,DX: K4UAN-3 322.2mi 113° 14:24 3604.92N 08522.45W 
0,1538317457,2018-09-30T14:24:17Z,K0GDI,KK4EHJ-6,6(1/3),0,>,K0GDI,/ ,,,,,,,,,APRSISCE win32 version,,,DX: K4UAN-3 322.2mi 113° 14:24 3604.92N 08522.45W 
0,1538317459,2018-09-30T14:24:19Z,KM4LJQ,KM4LJQ,0(1/1),0,`,KM4LJQ,/b,34.832500,-83.730167,0.0,,615.0,,,,Kenwood TM-D710,In Service,,
0,1538317460,2018-09-30T14:24:20Z,KM4LJQ,KK4EHJ-6,6(1/3),0,`,KM4LJQ,/b,34.832500,-83.730167,0.0,,615.0,,,,Kenwood TM-D710,In Service,,
0,1538317464,2018-09-30T14:24:24Z,N4NE-2,N4NE-2,0(0/0),0,!,N4NE-2,I&,34.236833,-84.159833,,,,,,,>40 APRSmax,,,sawneeradio.com
0,1538317465,2018-09-30T14:24:25Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317475,2018-09-30T14:24:35Z,N44VF,K4UAN-3?,0(0/0),0,`,N44VF,/',37.665667,-85.817167,121.0,72.0,528.0,,,,Unknown manufacturer,En Route,,
0,1538317484,2018-09-30T14:24:44Z,KJ4ERJ-11,N4NE-2,0(0/0),0,`,KJ4ERJ-11,\K,33.781000,-84.289000,0.0,3.0,294.0,,,,Kenwood TM-D700,In Service,,
0,1538317485,2018-09-30T14:24:45Z,KJ4ERJ-11,KK4EHJ-6,6(1/3),0,`,KJ4ERJ-11,\K,33.781000,-84.289000,0.0,3.0,294.0,,,,Kenwood TM-D700,In Service,,
0,1538317495,2018-09-30T14:24:55Z,AK4FA-3,K4UAN-3?,0(0/0),0,@,AK4FA-3,I&,35.977500,-86.661333,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WCARES U=12.8V,T=27.6C"
0,1538317522,2018-09-30T14:25:22Z,W4ATX-15,KA4EMA-3,0(0/0),0,_,W4ATX-15,/v,,,,,,,,,Byons WXTrac,,,
0,1538317526,2018-09-30T14:25:26Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317544,2018-09-30T14:25:44Z,KD4CVR-6,N4NE-2,0(0/0),1,`,KD4CVR-6,YY,34.554333,-84.001333,3.0,4.0,429.0,146.910,,,Yaesu FTM-400DR,In Service,,
0,1538317565,2018-09-30T14:26:05Z,KA4KKF-7,KA4KKF-7,0(0/0),0,k,KA4KKF-7,/',,,,,,,,,,,,
0,1538317567,2018-09-30T14:26:07Z,K4FHK-3,TN2,0(0/0),0,;,TNMVA2b31,In,36.195390,-86.775521,,,,,,,Experimental,,,"I-65-N MULT VEHICLES, ISSUE RCNTLY CLRD"
0,1538317578,2018-09-30T14:26:18Z,N4NE-2,N4NE-2,0(0/0),1,;,NSFORSYTH,/h,34.179167,-84.139833,,,,,,,>40 APRSmax,,,Northside Forsyth Hospital
0,1538317585,2018-09-30T14:26:25Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317604,2018-09-30T14:26:44Z,NN4BC-15,SHOJCT?,0(0/0),0,!,NN4BC-15,/#,35.601833,-82.651833,,,,146.910,,91.5,TNC-X  (K6DBG),,, PL 91.5
0,1538317613,2018-09-30T14:26:53Z,KE4IQS,KA4EMA-3?,0(0/0),0,@,KE4IQS,/_,35.618833,-84.602333,,,,,,,UIview 32 bit apps,,,
0,1538317617,2018-09-30T14:26:57Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317621,2018-09-30T14:27:01Z,AE4XO-2,AE4XO-2,0(0/0),0,!,AE4XO-2,L#,32.960833,-83.813000,,,,,,,,,,"/APRS DIGI Macon, GA use 3 hops or less"
0,1538317648,2018-09-30T14:27:28Z,KE9YM-3,K4UAN-3?,0(0/0),0,!,KE9YM-3,/>,39.168333,-86.315500,,,,,,,Open Track,,, 13.3V 68F  58F 73s Brown Cty IN
0,1538317667,2018-09-30T14:27:47Z,AB4CZ,N4NE-2,0(0/0),0,!,AB4CZ,/-,33.992333,-84.238000,,,,,,,Open Track,,,
0,1538317668,2018-09-30T14:27:48Z,AB4CZ,KK4EHJ-6,6(1/3),0,!,AB4CZ,/-,33.992333,-84.238000,,,,,,,Open Track,,,
0,1538317678,2018-09-30T14:27:58Z,AE4XO-2,SHOJCT?,0(0/0),0,M,AE4XO-2,/U,,,,,,,,,Kantronics KPC-3 rom versions,,,
0,1538317683,2018-09-30T14:28:03Z,NA4ME-4,NA4ME-4,0(0/0),0,@,NA4ME-4,/_,34.800333,-85.107167,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1538317685,2018-09-30T14:28:05Z,NA4ME-4,KK4EHJ-6,6(1/3),0,@,NA4ME-4,/_,34.800333,-85.107167,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1538317686,2018-09-30T14:28:06Z,K4MFC-2,N4NE-2,2(1/2),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317689,2018-09-30T14:28:09Z,KD4UYP-10,N4NE-2,0(0/0),0,@,KD4UYP-10,\&,34.119833,-84.058500,,,,,,,SQ3PLX http://microsat.com.pl/,,,WX3in1Plus2.0 TX igate U=12.5V
0,1538317690,2018-09-30T14:28:10Z,KD4UYP-10,KK4EHJ-6,6(1/3),0,@,KD4UYP-10,\&,34.119833,-84.058500,,,,,,,SQ3PLX http://microsat.com.pl/,,,WX3in1Plus2.0 TX igate U=12.5V
0,1538317695,2018-09-30T14:28:15Z,WX4BK-13,N3DAB-1,0(0/0),0,},WX4BK-13,/R,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1538317699,2018-09-30T14:28:19Z,N4NE-2,N4NE-2,0(0/0),0,;,FCEOC,/o,34.271667,-84.093500,,,,,,,>40 APRSmax,,,Forsyth County EOC
0,1538317700,2018-09-30T14:28:20Z,K4MFC-2,N4NE-2,0(0/0),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317700,2018-09-30T14:28:20Z,K4MFC-2,N4NE-2,0(0/0),1,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317701,2018-09-30T14:28:21Z,K4MFC-2,N4NE-2,0(0/0),1,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317704,2018-09-30T14:28:24Z,KC9BUH-9,K4UAN-3?,0(0/0),0,`,KC9BUH-9,/j,38.561167,-86.467833,32.0,27.0,219.0,,,,Yaesu FTM-400DR,Off Duty,,fusion anyone?
0,1538317721,2018-09-30T14:28:41Z,K4MSU-3,K4UAN-3?,0(0/0),0,!,K4MSU-3,S#,36.613667,-88.322167,,,,,,,Kantronics KPC-3 rom versions,,,"/W3,KY3 Murray, KY"
0,1538317743,2018-09-30T14:29:03Z,KI4NBY-1,N4NE-2,0(0/0),0,`,KI4NBY-1,/>,33.952000,-84.363333,0.0,,363.0,,,,Kenwood TM-D700,En Route,,Brady
0,1538317744,2018-09-30T14:29:04Z,KI4NBY-1,KK4EHJ-6,6(1/3),0,`,KI4NBY-1,/>,33.952000,-84.363333,0.0,,363.0,,,,Kenwood TM-D700,En Route,,Brady
0,1538317746,2018-09-30T14:29:06Z,WX4BK-13,N3DAB-1,1(1/1),0,!,WX4BK-13,I#,33.794333,-84.994333,,,390.1,146.640,-600,131.8,"DireWolf, WB2OSZ",,, WX4BK IG/Digi/WX
0,1538317748,2018-09-30T14:29:08Z,WX4BK-13,KK4EHJ-6,6(1/3),0,!,WX4BK-13,I#,33.794333,-84.994333,,,390.1,146.640,-600,131.8,"DireWolf, WB2OSZ",,, WX4BK IG/Digi/WX
0,1538317761,2018-09-30T14:29:21Z,K4CCC-9,WINNSB,0(0/0),0,!,K4CCC-9,/>,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317762,2018-09-30T14:29:22Z,K4CCC-9,SHOJCT?,0(0/0),0,!,K4CCC-9,/>,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317765,2018-09-30T14:29:25Z,K4CCC-9,KK4EHJ-6,6(1/3),0,!,K4CCC-9,/>,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538317776,2018-09-30T14:29:36Z,WB0VTM-7,K4UAN-3?,0(0/0),0,=,WB0VTM-7,B#,37.845333,-88.929333,,,,,,,UIview 32 bit apps,,,"/Wn,W3 Johnston City Digi (iGate)"
0,1538317785,2018-09-30T14:29:45Z,AI4QC-8,K4UAN-3?,0(0/0),1,',AI4QC-8,/<,34.831833,-87.645167,2.0,272.0,163.0,,,,Kenwood TH-D7A,En Route,,
0,1538317788,2018-09-30T14:29:48Z,AB4CZ-1,AB4CZ-1,0(0/0),1,@,AB4CZ-1,/_,33.992167,-84.237833,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
